656,Female,80,1978-11-17 00:00:00,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,8.0
657,Male,66,1993-02-18 00:00:00,Safety Technician II,Manufacturing,Affluent Customer,N,No,10.0
658,Male,38,1944-01-24 00:00:00,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,8.0
659,Female,44,1979-10-09 00:00:00,,Financial Services,Affluent Customer,N,Yes,15.0
660,Female,82,1995-07-29 00:00:00,Geological Engineer,Manufacturing,High Net Worth,N,No,6.0
661,Female,35,1988-05-07 00:00:00,Sales Associate,IT,High Net Worth,N,No,14.0
662,Female,41,1967-07-04 00:00:00,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5.0
663,Male,27,1997-07-17 00:00:00,VP Sales,Property,Affluent Customer,N,Yes,3.0
664,Male,38,1994-10-05 00:00:00,Research Nurse,Health,High Net Worth,N,No,4.0
665,Male,82,1997-04-19 00:00:00,Human Resources Assistant I,,Mass Customer,N,No,5.0
666,Female,82,1983-11-01 00:00:00,Social Worker,Health,High Net Worth,N,Yes,15.0
667,Female,62,1994-03-19 00:00:00,Payment Adjustment Coordinator,Manufacturing,High Net Worth,N,Yes,3.0
668,Female,61,1966-08-26 00:00:00,Junior Executive,Health,Mass Customer,N,No,7.0
669,Female,73,1980-11-02 00:00:00,Research Associate,,Mass Customer,N,No,3.0
670,Female,75,1992-11-09 00:00:00,Business Systems Development Analyst,Retail,Affluent Customer,N,No,8.0
671,Male,49,1984-07-25 00:00:00,,Argiculture,Mass Customer,N,No,5.0
672,Male,53,1977-01-12 00:00:00,Analog Circuit Design manager,Retail,High Net Worth,N,No,12.0
673,Male,35,1975-06-27 00:00:00,VP Sales,Health,Mass Customer,N,Yes,4.0
674,Female,61,1954-08-22 00:00:00,Developer II,,Mass Customer,N,No,5.0
675,Female,37,1976-12-19 00:00:00,Administrative Assistant I,Financial Services,Mass Customer,N,Yes,17.0
676,Male,51,1968-05-19 00:00:00,Senior Editor,,High Net Worth,N,Yes,14.0
677,Male,59,1997-07-28 00:00:00,Senior Cost Accountant,Financial Services,Mass Customer,N,No,5.0
678,Female,57,1995-08-31 00:00:00,Accounting Assistant II,IT,High Net Worth,N,No,2.0
679,Female,29,1974-10-21 00:00:00,Registered Nurse,Health,Mass Customer,N,No,12.0
680,U,22,,,IT,High Net Worth,N,Yes,
681,Female,55,1978-09-18 00:00:00,VP Product Management,Manufacturing,Mass Customer,N,Yes,17.0
682,Male,53,1971-03-16 00:00:00,Health Coach IV,Health,Affluent Customer,N,Yes,7.0
683,Male,60,1962-05-16 00:00:00,,Manufacturing,Mass Customer,N,Yes,10.0
684,Male,88,1987-07-03 00:00:00,Desktop Support Technician,Financial Services,Mass Customer,N,No,14.0
685,U,28,,Senior Developer,IT,Mass Customer,N,No,
686,Female,60,1954-07-17 00:00:00,GIS Technical Architect,Argiculture,High Net Worth,N,Yes,5.0
687,Male,25,1959-02-10 00:00:00,Executive Secretary,Retail,High Net Worth,N,Yes,5.0
688,Male,90,1969-02-15 00:00:00,Junior Executive,Health,High Net Worth,N,No,9.0
689,Male,91,1966-05-19 00:00:00,Senior Developer,Entertainment,High Net Worth,N,Yes,16.0
690,Male,95,1987-03-27 00:00:00,Assistant Professor,,Affluent Customer,N,Yes,17.0
691,Male,29,1954-08-25 00:00:00,,Financial Services,Affluent Customer,N,Yes,5.0
692,Male,42,1987-12-25 00:00:00,Database Administrator IV,Property,Mass Customer,N,No,7.0
693,Female,46,1970-10-27 00:00:00,,Financial Services,Affluent Customer,N,Yes,19.0
694,Female,66,1968-12-28 00:00:00,Media Manager III,Health,Mass Customer,N,No,13.0
695,Male,36,1977-11-30 00:00:00,Engineer II,Health,High Net Worth,N,No,11.0
696,Male,57,1966-02-06 00:00:00,Programmer Analyst II,,Affluent Customer,N,Yes,6.0
697,Male,25,1986-11-29 00:00:00,Environmental Specialist,Entertainment,Mass Customer,N,No,10.0
698,Female,90,1996-07-20 00:00:00,Human Resources Manager,Manufacturing,High Net Worth,N,Yes,1.0
699,Female,16,1972-08-04 00:00:00,Account Representative IV,IT,Affluent Customer,N,Yes,16.0
700,Male,67,1990-02-20 00:00:00,,Financial Services,Mass Customer,N,No,4.0
701,Male,18,1956-05-01 00:00:00,Food Chemist,Health,Mass Customer,N,Yes,8.0
702,Female,72,1960-02-09 00:00:00,Help Desk Technician,,Mass Customer,N,No,8.0
703,Female,66,1966-10-31 00:00:00,,Property,Mass Customer,N,No,15.0
704,Female,49,1998-12-08 00:00:00,Research Nurse,Health,Mass Customer,N,No,4.0
705,Male,48,1964-01-16 00:00:00,Quality Engineer,Retail,High Net Worth,N,No,14.0
706,Male,44,1990-01-06 00:00:00,Media Manager IV,Financial Services,High Net Worth,N,Yes,5.0
707,Male,97,1973-07-23 00:00:00,Executive Secretary,,Mass Customer,N,Yes,7.0
708,Female,31,1987-02-15 00:00:00,Safety Technician II,IT,Mass Customer,N,Yes,10.0
709,Female,83,1979-12-11 00:00:00,Accountant III,Financial Services,Mass Customer,N,Yes,5.0
710,Male,76,1970-03-01 00:00:00,Sales Representative,Retail,High Net Worth,N,Yes,13.0
711,Female,60,1972-03-03 00:00:00,,,Affluent Customer,N,No,7.0
712,Female,22,1961-05-20 00:00:00,,IT,Mass Customer,N,No,14.0
713,Female,34,1994-09-26 00:00:00,Help Desk Technician,,Mass Customer,N,Yes,4.0
714,Male,12,1964-07-13 00:00:00,,Manufacturing,High Net Worth,N,Yes,15.0
715,Male,50,1968-09-07 00:00:00,Junior Executive,,Mass Customer,N,No,6.0
716,Female,31,1979-11-09 00:00:00,Social Worker,Health,Mass Customer,N,No,11.0
717,Male,65,1976-11-20 00:00:00,VP Product Management,Manufacturing,Mass Customer,N,Yes,11.0
718,Female,38,1978-02-18 00:00:00,Engineer I,Manufacturing,Mass Customer,N,Yes,7.0
719,Male,2,1953-12-30 00:00:00,Administrative Officer,Retail,Mass Customer,N,No,14.0
720,Male,67,1931-10-23 00:00:00,Recruiting Manager,Retail,Affluent Customer,N,No,6.0
721,Female,84,1993-08-09 00:00:00,Account Representative III,,Affluent Customer,N,Yes,1.0
722,Male,69,1956-03-17 00:00:00,Marketing Manager,IT,Mass Customer,N,No,5.0
723,Female,41,1963-08-20 00:00:00,Food Chemist,Health,Mass Customer,N,Yes,6.0
724,Male,7,1975-08-05 00:00:00,Analog Circuit Design manager,Financial Services,Mass Customer,N,Yes,4.0
725,Male,61,1965-08-27 00:00:00,Design Engineer,Health,High Net Worth,N,Yes,19.0
726,Female,69,1978-02-10 00:00:00,Information Systems Manager,Health,Mass Customer,N,Yes,10.0
727,Male,98,1978-10-10 00:00:00,Senior Editor,Manufacturing,Mass Customer,N,No,3.0
728,Male,60,1956-10-03 00:00:00,VP Accounting,Financial Services,Mass Customer,N,Yes,8.0
729,Female,30,1973-10-23 00:00:00,Analog Circuit Design manager,Health,Affluent Customer,N,No,11.0
730,Male,42,1968-07-25 00:00:00,Web Designer IV,,Mass Customer,N,No,14.0
731,Female,57,1969-12-04 00:00:00,,,Mass Customer,N,No,6.0
732,Female,71,1967-01-21 00:00:00,Actuary,Financial Services,Mass Customer,N,No,5.0
733,Male,25,1973-11-30 00:00:00,,Manufacturing,Mass Customer,N,No,13.0
734,Male,34,1980-07-06 00:00:00,Programmer III,Retail,Affluent Customer,N,No,11.0
735,Male,33,1965-04-20 00:00:00,Assistant Manager,Financial Services,Mass Customer,N,Yes,11.0
736,Male,41,1974-05-24 00:00:00,Help Desk Operator,,High Net Worth,N,No,8.0
737,Female,75,1983-07-11 00:00:00,Systems Administrator III,,Mass Customer,N,No,16.0
738,Female,51,1984-12-08 00:00:00,,Argiculture,Mass Customer,N,Yes,9.0
739,Male,36,1964-12-13 00:00:00,Senior Editor,Manufacturing,Mass Customer,N,No,8.0
740,Male,9,1994-08-18 00:00:00,,Financial Services,Affluent Customer,N,No,6.0
741,Female,16,1979-02-15 00:00:00,,,Mass Customer,N,No,11.0
742,Male,55,1966-04-24 00:00:00,Senior Developer,Manufacturing,Mass Customer,N,No,15.0
743,Male,89,1981-04-06 00:00:00,VP Accounting,Financial Services,Mass Customer,N,Yes,13.0
744,Male,54,1977-08-30 00:00:00,Graphic Designer,Manufacturing,Affluent Customer,N,Yes,14.0
745,Female,84,1978-03-22 00:00:00,,Manufacturing,Mass Customer,N,Yes,13.0
746,Male,47,1964-07-29 00:00:00,Business Systems Development Analyst,,Affluent Customer,N,Yes,17.0
747,Female,91,1978-04-24 00:00:00,Database Administrator II,,Mass Customer,N,No,7.0
748,Female,51,1981-04-21 00:00:00,VP Marketing,Financial Services,High Net Worth,N,No,7.0
749,Male,47,1972-08-01 00:00:00,Environmental Specialist,Argiculture,Mass Customer,N,No,19.0
750,Male,42,1995-04-08 00:00:00,Analyst Programmer,Retail,Affluent Customer,N,Yes,7.0
751,Female,41,2001-10-31 00:00:00,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,1.0
752,Male,13,1961-06-27 00:00:00,Speech Pathologist,Financial Services,High Net Worth,N,No,12.0
753,Female,82,1970-03-07 00:00:00,Food Chemist,Health,Affluent Customer,Y,Yes,6.0
754,Female,15,1979-07-28 00:00:00,Senior Financial Analyst,Financial Services,Mass Customer,N,No,14.0
755,Male,31,1993-07-13 00:00:00,Senior Cost Accountant,Financial Services,Mass Customer,N,No,4.0
756,Female,65,1974-09-25 00:00:00,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,Yes,16.0
757,Male,91,1977-05-13 00:00:00,Environmental Tech,Financial Services,Mass Customer,N,No,18.0
758,Female,99,1967-04-07 00:00:00,,Manufacturing,High Net Worth,N,Yes,11.0
759,Male,89,1963-04-18 00:00:00,Clinical Specialist,Health,High Net Worth,N,No,13.0
760,Male,46,1978-03-02 00:00:00,Assistant Professor,,Mass Customer,N,Yes,18.0
761,Male,12,1977-11-27 00:00:00,Media Manager II,Health,Affluent Customer,N,Yes,4.0
762,Male,91,1980-03-06 00:00:00,Environmental Specialist,,Mass Customer,N,Yes,22.0
763,Female,95,1987-11-05 00:00:00,Computer Systems Analyst IV,Manufacturing,Affluent Customer,N,No,12.0
764,Male,40,1977-03-16 00:00:00,Environmental Tech,Financial Services,Mass Customer,N,Yes,22.0
765,Female,50,1984-08-31 00:00:00,,Retail,Affluent Customer,N,No,16.0
766,Female,16,1975-04-22 00:00:00,,Retail,Mass Customer,N,Yes,14.0
767,Male,70,1955-12-16 00:00:00,Budget/Accounting Analyst II,Manufacturing,High Net Worth,N,No,11.0
768,Female,5,1974-01-14 00:00:00,Web Developer IV,Argiculture,Affluent Customer,N,Yes,21.0
769,Male,65,1961-12-28 00:00:00,Analog Circuit Design manager,IT,Mass Customer,N,No,12.0
770,Female,10,1984-02-05 00:00:00,Software Consultant,IT,High Net Worth,N,Yes,13.0
771,Male,12,1964-03-12 00:00:00,,,Affluent Customer,N,Yes,8.0
772,Female,12,1998-12-26 00:00:00,Community Outreach Specialist,Entertainment,Mass Customer,N,No,4.0
773,Male,77,1985-02-12 00:00:00,,Financial Services,Affluent Customer,N,Yes,20.0
774,Female,79,1998-11-27 00:00:00,Operator,Manufacturing,High Net Worth,N,No,1.0
775,Male,66,1982-09-21 00:00:00,Accounting Assistant IV,Manufacturing,Affluent Customer,N,No,4.0
776,Male,30,1980-09-24 00:00:00,Financial Analyst,Financial Services,High Net Worth,N,No,20.0
777,Male,2,1993-01-09 00:00:00,Paralegal,Financial Services,High Net Worth,N,No,4.0
778,Male,24,1976-11-17 00:00:00,Assistant Professor,Manufacturing,High Net Worth,N,No,13.0
779,Female,1,1992-02-10 00:00:00,Staff Accountant III,Health,High Net Worth,N,No,7.0
780,Female,24,1973-10-12 00:00:00,Professor,Financial Services,Mass Customer,N,No,20.0
781,Male,80,1958-11-15 00:00:00,Legal Assistant,Manufacturing,Mass Customer,N,No,17.0
782,Female,30,1976-08-29 00:00:00,Geological Engineer,Manufacturing,Mass Customer,N,No,17.0
783,Male,6,1985-07-25 00:00:00,Information Systems Manager,Retail,Affluent Customer,N,No,14.0
784,Male,10,1977-01-24 00:00:00,Accounting Assistant III,IT,High Net Worth,N,Yes,22.0
785,Female,48,1979-08-26 00:00:00,Assistant Professor,Manufacturing,Mass Customer,N,Yes,18.0
786,Male,34,1985-02-14 00:00:00,,Financial Services,Affluent Customer,N,No,16.0
787,Female,29,1996-12-15 00:00:00,,Retail,Affluent Customer,N,Yes,2.0
788,Male,62,1964-07-01 00:00:00,Social Worker,Health,Mass Customer,N,No,11.0
789,Female,69,1978-04-28 00:00:00,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,14.0
790,Female,22,1968-03-24 00:00:00,Senior Editor,,Affluent Customer,N,No,15.0
791,Female,3,1968-09-29 00:00:00,Professor,Manufacturing,Mass Customer,N,Yes,14.0
792,Male,10,1975-11-19 00:00:00,Structural Engineer,,High Net Worth,N,Yes,4.0
793,Female,97,1989-01-30 00:00:00,Actuary,Financial Services,High Net Worth,N,Yes,9.0
794,Male,99,1955-05-12 00:00:00,Compensation Analyst,Financial Services,Affluent Customer,N,Yes,16.0
795,Female,35,1973-08-20 00:00:00,Environmental Tech,Financial Services,High Net Worth,N,No,18.0
796,Female,8,1997-05-27 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,No,2.0
797,Female,51,1973-10-20 00:00:00,Internal Auditor,Financial Services,Mass Customer,N,No,19.0
798,Female,22,1988-05-20 00:00:00,Teacher,Financial Services,High Net Worth,N,No,5.0
799,U,39,,Programmer I,IT,Mass Customer,N,Yes,
800,Male,68,1978-12-31 00:00:00,Account Coordinator,Manufacturing,Mass Customer,N,No,8.0
801,Male,28,1980-10-08 00:00:00,Geologist IV,,Affluent Customer,N,No,20.0
802,Female,50,1986-02-20 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,No,3.0
803,Female,96,1999-11-11 00:00:00,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,3.0
804,Female,98,1999-06-17 00:00:00,Technical Writer,,High Net Worth,N,Yes,1.0
805,Female,48,1960-04-19 00:00:00,Electrical Engineer,Manufacturing,Mass Customer,N,No,10.0
806,Male,66,1992-07-28 00:00:00,Sales Representative,Retail,Mass Customer,N,Yes,7.0
807,Female,48,1980-11-25 00:00:00,Safety Technician I,,Affluent Customer,N,No,16.0
808,Male,21,1979-11-21 00:00:00,Social Worker,Health,High Net Worth,N,Yes,17.0
809,Female,83,1977-10-23 00:00:00,Biostatistician III,Health,Mass Customer,N,No,18.0
810,Female,24,1998-04-04 00:00:00,Software Test Engineer IV,Health,Mass Customer,N,Yes,1.0
811,Male,6,1984-01-13 00:00:00,Nurse Practicioner,,Mass Customer,N,No,8.0
812,Female,1,1989-09-22 00:00:00,,Financial Services,Mass Customer,N,No,16.0
813,Female,12,1962-03-21 00:00:00,Account Representative III,Health,Mass Customer,N,No,14.0
814,Male,60,1959-12-23 00:00:00,Analog Circuit Design manager,Manufacturing,Mass Customer,N,No,14.0
815,Female,47,1974-07-06 00:00:00,,Manufacturing,Mass Customer,N,Yes,22.0
816,Female,71,1957-01-10 00:00:00,Product Engineer,Manufacturing,Mass Customer,N,No,15.0
817,Male,38,1992-04-08 00:00:00,Editor,Financial Services,Mass Customer,N,Yes,6.0
818,Female,17,1973-12-21 00:00:00,Chemical Engineer,Manufacturing,Mass Customer,N,No,11.0
819,Male,7,1975-07-17 00:00:00,Associate Professor,Manufacturing,Affluent Customer,N,Yes,5.0
820,Female,12,1977-01-06 00:00:00,,Financial Services,High Net Worth,N,No,16.0
821,Male,41,1981-07-24 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,Yes,7.0
822,Female,67,1974-10-23 00:00:00,Sales Associate,Health,High Net Worth,N,No,17.0
823,Female,91,1990-02-17 00:00:00,Internal Auditor,Manufacturing,Affluent Customer,N,No,9.0
824,Female,97,1977-02-27 00:00:00,Financial Advisor,Financial Services,Affluent Customer,N,Yes,12.0
825,Male,17,1975-08-15 00:00:00,Computer Systems Analyst IV,,Affluent Customer,N,Yes,16.0
826,Male,92,1998-12-25 00:00:00,Recruiting Manager,Financial Services,Mass Customer,N,Yes,1.0
827,Female,90,1996-05-07 00:00:00,,Health,Affluent Customer,N,No,5.0
828,Female,93,1957-12-14 00:00:00,,Health,Mass Customer,N,Yes,20.0
829,Male,84,2001-01-22 00:00:00,Environmental Tech,Financial Services,High Net Worth,N,Yes,2.0
830,Male,58,1981-05-31 00:00:00,VP Quality Control,Manufacturing,Affluent Customer,N,No,6.0
831,Male,4,1973-04-20 00:00:00,Paralegal,Financial Services,Affluent Customer,N,No,11.0
832,Male,30,1977-11-30 00:00:00,Research Assistant IV,Retail,Mass Customer,N,No,14.0
833,Male,9,1995-10-03 00:00:00,Safety Technician II,,High Net Worth,N,Yes,4.0
834,Male,37,1973-04-07 00:00:00,Environmental Tech,Financial Services,Mass Customer,N,No,3.0
835,Male,85,1968-04-22 00:00:00,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,9.0
836,Female,33,1990-04-02 00:00:00,Actuary,Financial Services,Mass Customer,N,Yes,9.0
837,Male,4,1957-01-11 00:00:00,Internal Auditor,,Mass Customer,N,Yes,13.0
838,Male,27,1971-02-03 00:00:00,Financial Advisor,Financial Services,High Net Worth,N,No,15.0
839,U,14,,Structural Analysis Engineer,IT,Mass Customer,N,Yes,
840,Male,94,1964-06-20 00:00:00,VP Sales,Financial Services,Affluent Customer,N,Yes,19.0
841,Male,93,1966-09-22 00:00:00,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,8.0
842,Male,59,1999-08-16 00:00:00,Compensation Analyst,Financial Services,High Net Worth,N,No,2.0
843,Male,80,1989-09-05 00:00:00,Developer II,Manufacturing,Affluent Customer,N,Yes,9.0
844,Male,13,1978-01-13 00:00:00,Nurse Practicioner,Financial Services,High Net Worth,N,No,9.0
845,Female,51,1973-12-24 00:00:00,Associate Professor,Manufacturing,Mass Customer,N,No,3.0
846,Male,60,1954-03-25 00:00:00,Geologist I,Manufacturing,Affluent Customer,N,No,17.0
847,Female,66,1991-05-26 00:00:00,Chief Design Engineer,Retail,High Net Worth,N,No,9.0
848,Male,79,1979-06-25 00:00:00,VP Product Management,Manufacturing,Mass Customer,N,No,13.0
849,Male,72,1969-09-15 00:00:00,Librarian,Entertainment,Mass Customer,N,No,10.0
850,Male,79,2000-09-24 00:00:00,Clinical Specialist,Health,Mass Customer,N,No,1.0
851,Female,19,1987-12-30 00:00:00,Project Manager,,Affluent Customer,N,Yes,2.0
852,Female,37,2000-11-04 00:00:00,Compensation Analyst,Financial Services,Affluent Customer,N,Yes,2.0
853,Female,26,1981-10-04 00:00:00,Media Manager I,Retail,Mass Customer,N,Yes,16.0
854,Female,35,2000-10-24 00:00:00,Marketing Manager,,Affluent Customer,N,No,2.0
855,Female,74,1974-10-26 00:00:00,General Manager,Retail,High Net Worth,N,Yes,16.0
856,Male,63,1988-10-01 00:00:00,Quality Engineer,Financial Services,Mass Customer,N,Yes,9.0
857,Female,15,1964-08-14 00:00:00,General Manager,,High Net Worth,N,No,4.0
858,Female,79,1980-06-02 00:00:00,Internal Auditor,Financial Services,High Net Worth,N,Yes,9.0
859,Female,53,1978-08-02 00:00:00,Geologist I,Financial Services,Affluent Customer,N,Yes,7.0
860,Female,80,1980-08-12 00:00:00,,,High Net Worth,N,Yes,7.0
861,Female,73,1977-05-24 00:00:00,Senior Financial Analyst,Financial Services,High Net Worth,N,No,17.0
862,Male,83,1977-12-27 00:00:00,Information Systems Manager,Argiculture,High Net Worth,N,Yes,16.0
863,Female,19,1961-09-10 00:00:00,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,5.0
864,Male,6,1970-03-06 00:00:00,,Retail,High Net Worth,N,Yes,4.0
865,Female,73,1965-04-12 00:00:00,Desktop Support Technician,Telecommunications,Mass Customer,N,No,19.0
866,Male,28,1973-01-05 00:00:00,Associate Professor,,Affluent Customer,N,Yes,14.0
867,Female,12,1973-05-10 00:00:00,VP Marketing,,Mass Customer,N,No,17.0
868,Female,84,1979-07-18 00:00:00,VP Accounting,Financial Services,Mass Customer,N,Yes,11.0
869,Female,7,1984-03-11 00:00:00,Account Representative I,Financial Services,High Net Worth,N,Yes,10.0
870,Male,63,1964-01-29 00:00:00,Pharmacist,Health,Mass Customer,N,No,6.0
871,Female,40,1992-01-20 00:00:00,,,Mass Customer,N,Yes,5.0
872,Female,47,1971-04-28 00:00:00,Structural Engineer,IT,Mass Customer,N,No,13.0
873,Male,37,1959-12-23 00:00:00,Occupational Therapist,Health,Affluent Customer,N,Yes,20.0
874,Male,78,2001-05-05 00:00:00,,Health,Mass Customer,N,Yes,1.0
875,Male,34,1999-02-23 00:00:00,Recruiting Manager,Financial Services,Mass Customer,N,Yes,2.0
876,Male,44,1968-10-06 00:00:00,Physical Therapy Assistant,IT,High Net Worth,N,No,19.0
877,Female,92,1988-05-13 00:00:00,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,3.0
878,Male,31,1982-11-01 00:00:00,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,9.0
879,Female,58,1978-08-02 00:00:00,,,Mass Customer,N,No,12.0
880,Female,11,1963-12-31 00:00:00,Internal Auditor,,High Net Worth,N,Yes,10.0
881,Female,82,1980-05-07 00:00:00,Information Systems Manager,,High Net Worth,N,No,15.0
882,Female,59,1965-09-29 00:00:00,,Property,Mass Customer,N,Yes,11.0
883,U,73,,Recruiter,IT,Mass Customer,N,Yes,
884,Male,11,1978-01-30 00:00:00,Web Designer IV,Property,Mass Customer,N,No,17.0
885,Male,20,1966-11-11 00:00:00,Statistician IV,Financial Services,Mass Customer,N,No,18.0
886,Female,53,1974-11-15 00:00:00,Accounting Assistant III,Health,Mass Customer,N,No,11.0
887,Male,55,1997-11-17 00:00:00,,Manufacturing,High Net Worth,N,No,1.0
888,Female,62,1963-11-10 00:00:00,Accountant IV,Manufacturing,Mass Customer,N,No,10.0
889,Male,46,1967-02-19 00:00:00,Sales Representative,Retail,Affluent Customer,N,Yes,10.0
890,Female,55,1974-02-01 00:00:00,Dental Hygienist,Health,Mass Customer,N,Yes,15.0
891,Male,21,1981-08-06 00:00:00,Occupational Therapist,Health,High Net Worth,N,Yes,9.0
892,U,22,,Office Assistant II,IT,Mass Customer,N,Yes,
893,Male,97,1983-09-11 00:00:00,Geologist I,IT,Mass Customer,N,No,16.0
894,Female,13,1970-12-18 00:00:00,Desktop Support Technician,Financial Services,High Net Worth,N,Yes,9.0
895,Female,58,1966-09-03 00:00:00,,,Mass Customer,N,Yes,12.0
896,Female,25,1978-06-10 00:00:00,VP Sales,,Mass Customer,N,No,15.0
897,Female,25,1969-01-11 00:00:00,Account Executive,Manufacturing,Mass Customer,N,No,11.0
898,Female,53,1977-08-28 00:00:00,General Manager,Financial Services,Affluent Customer,N,No,16.0
899,Female,42,1963-08-05 00:00:00,Business Systems Development Analyst,Health,Affluent Customer,N,Yes,12.0
900,Male,48,1990-08-07 00:00:00,Associate Professor,Manufacturing,Mass Customer,N,Yes,5.0
901,Female,13,1975-04-27 00:00:00,,Retail,Mass Customer,N,Yes,16.0
902,Female,37,1989-07-26 00:00:00,Staff Scientist,Retail,Mass Customer,N,No,18.0
903,Male,46,1961-07-03 00:00:00,,Financial Services,Mass Customer,N,No,14.0
904,Female,51,1974-05-06 00:00:00,Database Administrator II,,High Net Worth,N,Yes,11.0
905,Female,41,1978-02-11 00:00:00,Safety Technician II,Manufacturing,Affluent Customer,N,No,12.0
906,Male,73,1998-12-30 00:00:00,Financial Analyst,Financial Services,High Net Worth,N,Yes,3.0
907,Male,51,1978-12-25 00:00:00,Sales Associate,Property,High Net Worth,N,Yes,17.0
908,Female,86,1980-08-28 00:00:00,,Financial Services,Affluent Customer,N,Yes,17.0
909,Female,77,1960-01-04 00:00:00,Operator,,High Net Worth,N,Yes,8.0
910,Male,50,1986-04-26 00:00:00,Biostatistician I,Financial Services,Mass Customer,N,No,14.0
911,Male,62,1974-10-13 00:00:00,Structural Analysis Engineer,Property,Affluent Customer,N,No,3.0
912,Male,37,1968-07-19 00:00:00,Sales Representative,Retail,Mass Customer,N,Yes,19.0
913,Female,67,2000-10-28 00:00:00,,Financial Services,Mass Customer,N,No,1.0
914,Male,73,1999-06-16 00:00:00,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,2.0
915,Female,17,1984-09-07 00:00:00,Budget/Accounting Analyst IV,Entertainment,Mass Customer,N,No,7.0
916,Female,18,1991-06-18 00:00:00,Recruiter,,Affluent Customer,N,No,8.0
917,Male,63,1964-05-06 00:00:00,VP Product Management,Financial Services,Mass Customer,N,No,19.0
918,Male,73,1975-02-26 00:00:00,Internal Auditor,Health,High Net Worth,N,No,13.0
919,Male,48,1987-07-17 00:00:00,Registered Nurse,Health,Mass Customer,N,Yes,13.0
920,Male,89,1976-01-19 00:00:00,Software Test Engineer IV,Health,Mass Customer,N,Yes,19.0
921,Female,77,1979-12-19 00:00:00,Help Desk Technician,Manufacturing,Mass Customer,N,No,7.0
922,Female,52,1972-10-10 00:00:00,Operator,Financial Services,Mass Customer,N,No,19.0
923,Male,44,1977-06-26 00:00:00,Senior Financial Analyst,Financial Services,High Net Worth,N,No,19.0
924,Male,33,1976-11-08 00:00:00,Computer Systems Analyst II,,Affluent Customer,N,No,13.0
925,Male,42,1978-08-07 00:00:00,Accountant IV,Manufacturing,Affluent Customer,N,No,16.0
926,Male,18,1965-10-14 00:00:00,Professor,Telecommunications,Affluent Customer,N,No,10.0
927,Male,25,1966-02-19 00:00:00,Cost Accountant,Financial Services,Mass Customer,N,Yes,18.0
928,Male,61,1973-05-14 00:00:00,Associate Professor,,High Net Worth,N,Yes,18.0
929,Male,0,1965-09-04 00:00:00,Database Administrator III,Financial Services,Mass Customer,N,Yes,13.0
930,Female,86,1971-11-10 00:00:00,Executive Secretary,Retail,Mass Customer,N,Yes,8.0
931,Female,59,1999-08-07 00:00:00,Design Engineer,Manufacturing,Affluent Customer,N,Yes,1.0
932,Female,30,1989-07-20 00:00:00,Graphic Designer,,Mass Customer,N,No,18.0
933,Female,75,1996-05-19 00:00:00,Help Desk Operator,Retail,Mass Customer,N,Yes,5.0
934,Male,76,1996-01-22 00:00:00,Human Resources Manager,Manufacturing,Mass Customer,N,No,6.0
935,Male,76,1994-09-12 00:00:00,Marketing Manager,,Mass Customer,N,Yes,3.0
936,Male,64,1988-05-16 00:00:00,Speech Pathologist,Health,High Net Worth,N,No,3.0
937,Male,65,1985-11-15 00:00:00,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,15.0
938,Female,18,1996-04-06 00:00:00,Technical Writer,Retail,Mass Customer,N,No,7.0
939,Male,53,1961-01-10 00:00:00,Product Engineer,Manufacturing,Mass Customer,N,No,6.0
940,Female,3,1987-06-16 00:00:00,Administrative Officer,Manufacturing,Mass Customer,N,No,9.0
941,Male,13,1995-02-02 00:00:00,Recruiting Manager,Financial Services,Affluent Customer,N,Yes,1.0
942,Female,31,1974-02-07 00:00:00,Director of Sales,Financial Services,Mass Customer,N,Yes,14.0
943,Male,94,1979-09-17 00:00:00,Legal Assistant,Property,Affluent Customer,N,Yes,15.0
944,Female,53,1976-01-12 00:00:00,,Manufacturing,Mass Customer,N,No,15.0
945,Male,59,1998-08-26 00:00:00,Human Resources Manager,,High Net Worth,N,Yes,1.0
946,Female,16,1961-07-17 00:00:00,Research Associate,Manufacturing,High Net Worth,N,No,12.0
947,Female,43,1986-03-10 00:00:00,Pharmacist,Health,Mass Customer,N,No,10.0
948,Male,19,1969-08-09 00:00:00,Recruiting Manager,,Affluent Customer,N,No,10.0
949,Male,18,1975-09-07 00:00:00,Executive Secretary,Health,Mass Customer,N,Yes,3.0
950,U,24,,Recruiter,IT,High Net Worth,N,Yes,
